Raw EMG - Pod01,Raw EMG - Pod02,Raw EMG - Pod03,Raw EMG - Pod04,Raw EMG - Pod05,Raw EMG - Pod06,Raw EMG - Pod07,Raw EMG - Pod08,Timestamp
3,-2,-9,-9,-18,15,-43,20,2020-11-12 21:46:51.484
3,-2,-9,-9,-18,15,-43,20,2020-11-12 21:46:51.490
1,-1,19,-2,-19,-6,-33,-12,2020-11-12 21:46:51.496
1,-1,19,-2,-19,-6,-33,-12,2020-11-12 21:46:51.502
17,1,-23,-11,-8,7,11,13,2020-11-12 21:46:51.516
6,27,5,21,17,0,-11,17,2020-11-12 21:46:51.523
6,27,5,21,17,0,-11,17,2020-11-12 21:46:51.528
2,11,9,11,10,-44,15,18,2020-11-12 21:46:51.534
2,11,9,11,10,-44,15,18,2020-11-12 21:46:51.542
3,-3,21,15,7,-26,15,8,2020-11-12 21:46:51.547
7,-1,8,-4,-7,5,55,60,2020-11-12 21:46:51.553
7,-1,8,-4,-7,5,55,60,2020-11-12 21:46:51.559
7,-1,8,-4,-7,5,55,60,2020-11-12 21:46:51.565
-15,8,-10,5,5,50,-45,-61,2020-11-12 21:46:51.572
-15,8,-10,5,5,50,-45,-61,2020-11-12 21:46:51.577
-30,-14,-19,-6,-21,-56,43,-26,2020-11-12 21:46:51.583
1,-3,-1,7,-8,-28,21,-55,2020-11-12 21:46:51.591
1,-3,-1,7,-8,-28,21,-55,2020-11-12 21:46:51.596
1,-3,-1,7,-8,-28,21,-55,2020-11-12 21:46:51.602
-15,-9,0,-5,1,-29,-42,-26,2020-11-12 21:46:51.609
-5,-6,-21,-4,26,50,33,-10,2020-11-12 21:46:51.615
-5,-6,-21,-4,26,50,33,-10,2020-11-12 21:46:51.621
7,-8,0,-7,-10,6,-77,-4,2020-11-12 21:46:51.627
7,-8,0,-7,-10,6,-77,-4,2020-11-12 21:46:51.633
9,6,19,35,19,23,-53,6,2020-11-12 21:46:51.639
4,-19,71,-22,-5,-7,0,21,2020-11-12 21:46:51.646
8,4,-11,-32,1,24,8,1,2020-11-12 21:46:51.651
8,4,-11,-32,1,24,8,1,2020-11-12 21:46:51.657
17,36,-39,29,21,-16,-52,11,2020-11-12 21:46:51.663
17,36,-39,29,21,-16,-52,11,2020-11-12 21:46:51.668
-3,-15,4,-6,-11,22,2,10,2020-11-12 21:46:51.675
-3,-15,4,-6,-11,22,2,10,2020-11-12 21:46:51.681
9,3,-6,29,-6,-27,17,6,2020-11-12 21:46:51.687
-17,-2,-15,-12,7,-1,56,-60,2020-11-12 21:46:51.693
-17,-2,-15,-12,7,-1,56,-60,2020-11-12 21:46:51.699
-17,-2,-15,-12,7,-1,56,-60,2020-11-12 21:46:51.706
-16,-5,-4,-6,3,14,-10,36,2020-11-12 21:46:51.720
7,-8,-13,-10,-5,-13,78,20,2020-11-12 21:46:51.726
3,9,7,22,0,-30,25,38,2020-11-12 21:46:51.731
3,9,7,22,0,-30,25,38,2020-11-12 21:46:51.738
3,9,7,22,0,-30,25,38,2020-11-12 21:46:51.744
-19,-10,-16,-15,-5,-7,-54,-19,2020-11-12 21:46:51.749
-2,6,12,13,33,-3,-13,-15,2020-11-12 21:46:51.756
-2,6,12,13,33,-3,-13,-15,2020-11-12 21:46:51.762
-2,6,12,13,33,-3,-13,-15,2020-11-12 21:46:51.768
-6,-6,1,-16,-55,44,-128,-47,2020-11-12 21:46:51.775
-6,-6,1,-16,-55,44,-128,-47,2020-11-12 21:46:51.780
8,39,18,10,7,13,-24,-24,2020-11-12 21:46:51.787
6,-21,36,37,9,-28,-58,9,2020-11-12 21:46:51.793
6,-21,36,37,9,-28,-58,9,2020-11-12 21:46:51.799
6,-21,36,37,9,-28,-58,9,2020-11-12 21:46:51.805
-17,-13,10,29,-4,37,49,-8,2020-11-12 21:46:51.811
20,18,0,-31,1,-25,-23,17,2020-11-12 21:46:51.817
20,18,0,-31,1,-25,-23,17,2020-11-12 21:46:51.824
-8,4,-6,-16,-8,4,63,-2,2020-11-12 21:46:51.829
4,5,-1,19,-9,10,23,1,2020-11-12 21:46:51.835
4,5,-1,19,-9,10,23,1,2020-11-12 21:46:51.842
-26,-73,-9,17,-14,-6,-13,-16,2020-11-12 21:46:51.848
-26,-73,-9,17,-14,-6,-13,-16,2020-11-12 21:46:51.855
7,38,-9,-21,-15,-25,-12,-8,2020-11-12 21:46:51.860
-4,25,-21,-74,-5,4,-14,-14,2020-11-12 21:46:51.866
-4,25,-21,-74,-5,4,-14,-14,2020-11-12 21:46:51.873
-4,25,-21,-74,-5,4,-14,-14,2020-11-12 21:46:51.879
26,-8,-18,-10,-51,27,37,48,2020-11-12 21:46:51.886
47,8,9,16,13,-18,37,96,2020-11-12 21:46:51.892
23,26,6,5,23,72,17,0,2020-11-12 21:46:51.898
23,26,6,5,23,72,17,0,2020-11-12 21:46:51.904
23,26,6,5,23,72,17,0,2020-11-12 21:46:51.910
1,2,8,16,26,9,31,18,2020-11-12 21:46:51.924
-22,-16,-13,-6,-17,-29,-36,-76,2020-11-12 21:46:51.930
-12,-16,-8,4,23,79,9,-28,2020-11-12 21:46:51.936
-12,-16,-8,4,23,79,9,-28,2020-11-12 21:46:51.942
-12,-20,-10,-6,-21,71,75,-33,2020-11-12 21:46:51.948
-6,10,2,19,41,-58,54,6,2020-11-12 21:46:51.954
0,-10,-1,-12,-1,-25,100,26,2020-11-12 21:46:51.960
-13,0,-6,-5,0,-6,-96,-6,2020-11-12 21:46:51.965
-13,0,-6,-5,0,-6,-96,-6,2020-11-12 21:46:51.972
-7,-6,-2,8,8,2,-72,16,2020-11-12 21:46:51.978
-7,-6,-2,8,8,2,-72,16,2020-11-12 21:46:51.983
-23,-16,-13,-34,-48,15,67,-11,2020-11-12 21:46:51.989
-17,-2,59,9,-2,-41,-114,-40,2020-11-12 21:46:51.995
-17,-2,59,9,-2,-41,-114,-40,2020-11-12 21:46:52.001
-17,-2,59,9,-2,-41,-114,-40,2020-11-12 21:46:52.007
2,-27,-77,-103,7,37,-40,5,2020-11-12 21:46:52.014
4,7,-64,-47,-2,-21,5,-8,2020-11-12 21:46:52.021
19,23,17,65,24,27,35,25,2020-11-12 21:46:52.027
1,17,-4,23,16,-3,-14,-10,2020-11-12 21:46:52.033
1,17,-4,23,16,-3,-14,-10,2020-11-12 21:46:52.039
-6,-19,-9,-33,-11,5,-8,1,2020-11-12 21:46:52.045
-4,21,-2,16,21,21,-12,2,2020-11-12 21:46:52.050
-59,-22,-2,5,4,26,21,-98,2020-11-12 21:46:52.057
-59,-22,-2,5,4,26,21,-98,2020-11-12 21:46:52.063
27,16,33,14,13,6,15,82,2020-11-12 21:46:52.069
27,16,33,14,13,6,15,82,2020-11-12 21:46:52.075
27,16,33,14,13,6,15,82,2020-11-12 21:46:52.080
21,4,16,3,-16,49,-25,-17,2020-11-12 21:46:52.087
24,13,2,3,-9,-56,-8,93,2020-11-12 21:46:52.093
24,13,2,3,-9,-56,-8,93,2020-11-12 21:46:52.099
-22,-2,16,20,18,-78,-38,-30,2020-11-12 21:46:52.107
-22,-2,16,20,18,-78,-38,-30,2020-11-12 21:46:52.113
-18,-7,6,0,10,5,59,-70,2020-11-12 21:46:52.127
11,4,13,30,16,11,17,13,2020-11-12 21:46:52.133
-5,-2,-32,-101,-38,-4,23,4,2020-11-12 21:46:52.139
-15,-9,-16,-7,-36,58,36,-31,2020-11-12 21:46:52.145
-15,-9,-16,-7,-36,58,36,-31,2020-11-12 21:46:52.151
33,16,11,30,24,29,39,51,2020-11-12 21:46:52.158
33,16,11,30,24,29,39,51,2020-11-12 21:46:52.163
10,8,24,9,8,20,36,-5,2020-11-12 21:46:52.169
0,-35,-37,-73,-34,51,55,25,2020-11-12 21:46:52.176
0,-35,-37,-73,-34,51,55,25,2020-11-12 21:46:52.181
0,-35,-37,-73,-34,51,55,25,2020-11-12 21:46:52.187
-22,-12,-7,11,-24,-45,-17,-35,2020-11-12 21:46:52.193
6,-13,26,59,18,-12,-49,5,2020-11-12 21:46:52.199
0,-1,-9,-30,-24,5,-1,11,2020-11-12 21:46:52.206
6,0,2,-18,9,-3,12,23,2020-11-12 21:46:52.211
-8,4,-6,4,34,2,21,-39,2020-11-12 21:46:52.217
-8,4,-6,4,34,2,21,-39,2020-11-12 21:46:52.224
45,5,4,18,16,-57,98,82,2020-11-12 21:46:52.229
5,1,13,28,2,-29,-18,58,2020-11-12 21:46:52.235
5,1,13,28,2,-29,-18,58,2020-11-12 21:46:52.242
-13,-5,-24,-25,-32,-6,-102,-20,2020-11-12 21:46:52.248
-13,-5,-24,-25,-32,-6,-102,-20,2020-11-12 21:46:52.255
7,13,19,25,3,-9,-41,-10,2020-11-12 21:46:52.260
5,9,12,-5,-4,0,-22,-29,2020-11-12 21:46:52.266
-3,6,-11,19,6,-1,-11,-4,2020-11-12 21:46:52.273
-3,6,-11,19,6,-1,-11,-4,2020-11-12 21:46:52.278
-3,6,-11,19,6,-1,-11,-4,2020-11-12 21:46:52.285
-14,-1,15,15,-20,76,48,-25,2020-11-12 21:46:52.292
-1,-7,-13,33,32,66,120,42,2020-11-12 21:46:52.297
-1,-7,-13,33,32,66,120,42,2020-11-12 21:46:52.303
-7,31,4,-71,-26,42,78,-7,2020-11-12 21:46:52.310
-7,31,4,-71,-26,42,78,-7,2020-11-12 21:46:52.316
7,11,29,57,-24,-16,-57,3,2020-11-12 21:46:52.333
3,9,13,6,-15,-3,1,-6,2020-11-12 21:46:52.339
3,9,13,6,-15,-3,1,-6,2020-11-12 21:46:52.345
16,19,6,38,2,55,19,13,2020-11-12 21:46:52.350
0,-13,-10,-5,33,-47,-42,-31,2020-11-12 21:46:52.356
0,-13,-10,-5,33,-47,-42,-31,2020-11-12 21:46:52.361
-1,-4,5,49,42,59,27,13,2020-11-12 21:46:52.367
-1,-4,5,49,42,59,27,13,2020-11-12 21:46:52.374
0,5,0,-1,14,-39,-13,-25,2020-11-12 21:46:52.380
-6,0,18,47,30,-37,-17,-18,2020-11-12 21:46:52.386
-16,1,-1,-34,-29,-20,-81,-51,2020-11-12 21:46:52.409
8,-5,9,3,-6,50,56,26,2020-11-12 21:46:52.415
8,-5,9,3,-6,50,56,26,2020-11-12 21:46:52.422
24,15,14,16,1,-59,-94,2,2020-11-12 21:46:52.427
24,15,14,16,1,-59,-94,2,2020-11-12 21:46:52.433
-6,-14,-19,-29,-16,4,26,23,2020-11-12 21:46:52.439
-1,11,-5,-15,-10,-23,27,22,2020-11-12 21:46:52.445
-1,11,-5,-15,-10,-23,27,22,2020-11-12 21:46:52.450
-34,-54,-35,-37,-48,-15,-2,-59,2020-11-12 21:46:52.457
-34,-54,-35,-37,-48,-15,-2,-59,2020-11-12 21:46:52.463
-13,-9,2,4,34,47,10,14,2020-11-12 21:46:52.468
-13,-9,2,4,34,47,10,14,2020-11-12 21:46:52.475
-6,36,17,37,26,16,42,-10,2020-11-12 21:46:52.481
-6,36,17,37,26,16,42,-10,2020-11-12 21:46:52.487
-56,-46,-33,-49,-29,-5,82,-14,2020-11-12 21:46:52.493
9,4,-3,-12,-2,1,-29,-2,2020-11-12 21:46:52.499
-2,-9,-12,-20,2,7,47,-8,2020-11-12 21:46:52.506
11,8,5,14,-14,0,-11,-3,2020-11-12 21:46:52.512
11,8,5,14,-14,0,-11,-3,2020-11-12 21:46:52.517
11,8,5,14,-14,0,-11,-3,2020-11-12 21:46:52.532
5,3,-2,5,19,-9,-20,21,2020-11-12 21:46:52.539
5,3,-2,5,19,-9,-20,21,2020-11-12 21:46:52.545
11,-8,-21,32,-9,18,-12,0,2020-11-12 21:46:52.550
11,-8,-21,32,-9,18,-12,0,2020-11-12 21:46:52.557
16,23,3,15,-33,17,-1,27,2020-11-12 21:46:52.564
16,23,3,15,-33,17,-1,27,2020-11-12 21:46:52.569
13,29,-1,6,12,-5,17,12,2020-11-12 21:46:52.576
13,29,-1,6,12,-5,17,12,2020-11-12 21:46:52.582
-6,-35,-42,5,1,-6,1,-3,2020-11-12 21:46:52.589
4,27,33,-7,-6,-5,2,7,2020-11-12 21:46:52.595
4,27,33,-7,-6,-5,2,7,2020-11-12 21:46:52.600
4,27,33,-7,-6,-5,2,7,2020-11-12 21:46:52.607
11,19,5,-34,-1,-2,28,15,2020-11-12 21:46:52.613
-8,9,5,-4,18,-8,20,17,2020-11-12 21:46:52.618
-8,9,5,-4,18,-8,20,17,2020-11-12 21:46:52.626
-8,9,5,-4,18,-8,20,17,2020-11-12 21:46:52.632
-8,9,5,-4,18,-8,20,17,2020-11-12 21:46:52.638
-6,-2,-1,2,13,-24,-69,-42,2020-11-12 21:46:52.644
-4,-4,4,-5,-17,4,64,8,2020-11-12 21:46:52.649
9,-6,-22,-22,-34,24,23,8,2020-11-12 21:46:52.656
9,-6,-22,-22,-34,24,23,8,2020-11-12 21:46:52.662
9,-6,-22,-22,-34,24,23,8,2020-11-12 21:46:52.667
9,-6,-22,-22,-34,24,23,8,2020-11-12 21:46:52.674
11,7,2,9,38,23,0,25,2020-11-12 21:46:52.680
11,7,2,9,38,23,0,25,2020-11-12 21:46:52.685
11,7,2,9,38,23,0,25,2020-11-12 21:46:52.691
11,7,2,9,38,23,0,25,2020-11-12 21:46:52.697
3,-8,-16,-42,3,2,2,46,2020-11-12 21:46:52.703
7,-4,-2,3,13,-13,-6,-7,2020-11-12 21:46:52.709
-12,-9,-12,-2,4,-7,18,-28,2020-11-12 21:46:52.715
-12,-9,-12,-2,4,-7,18,-28,2020-11-12 21:46:52.721
-12,-9,-12,-2,4,-7,18,-28,2020-11-12 21:46:52.734
-8,-14,-23,-28,-40,-7,48,-1,2020-11-12 21:46:52.739
-8,-14,-23,-28,-40,-7,48,-1,2020-11-12 21:46:52.747
-9,-3,-6,19,20,-16,-21,-11,2020-11-12 21:46:52.753
1,9,25,28,6,4,19,2,2020-11-12 21:46:52.759
1,9,25,28,6,4,19,2,2020-11-12 21:46:52.765
1,9,25,28,6,4,19,2,2020-11-12 21:46:52.773
3,3,-13,6,-24,-7,-46,-6,2020-11-12 21:46:52.779
3,3,-13,6,-24,-7,-46,-6,2020-11-12 21:46:52.785
12,8,15,49,9,5,44,11,2020-11-12 21:46:52.792
0,4,-11,-15,-16,15,1,-7,2020-11-12 21:46:52.797
0,4,-11,-15,-16,15,1,-7,2020-11-12 21:46:52.804
0,4,-11,-15,-16,15,1,-7,2020-11-12 21:46:52.810
-4,1,-10,-5,12,-2,-32,-56,2020-11-12 21:46:52.815
5,-32,-4,-21,-8,-11,-10,6,2020-11-12 21:46:52.822
9,11,16,46,6,40,64,21,2020-11-12 21:46:52.828
9,11,16,46,6,40,64,21,2020-11-12 21:46:52.834
-1,14,-14,24,1,-36,27,11,2020-11-12 21:46:52.840
-1,14,-14,24,1,-36,27,11,2020-11-12 21:46:52.846
3,-8,2,5,-11,-3,47,13,2020-11-12 21:46:52.852
0,20,21,-9,20,5,-11,4,2020-11-12 21:46:52.858
0,20,21,-9,20,5,-11,4,2020-11-12 21:46:52.864
0,20,21,-9,20,5,-11,4,2020-11-12 21:46:52.870
-5,-16,31,5,7,-24,-27,-1,2020-11-12 21:46:52.878
1,-12,-13,-20,13,-7,-19,-10,2020-11-12 21:46:52.883
-5,14,8,-19,0,2,-70,-25,2020-11-12 21:46:52.890
-1,-8,-13,17,8,-1,0,0,2020-11-12 21:46:52.896
-1,-8,-13,17,8,-1,0,0,2020-11-12 21:46:52.902
-2,24,25,-29,-9,-2,-32,-6,2020-11-12 21:46:52.908
-2,24,25,-29,-9,-2,-32,-6,2020-11-12 21:46:52.914
-9,3,13,-23,-4,15,-1,-7,2020-11-12 21:46:52.919
-9,3,13,-23,-4,15,-1,-7,2020-11-12 21:46:52.927
-3,16,-9,-14,-7,-13,20,-4,2020-11-12 21:46:52.942
-7,-4,2,4,-3,-4,28,4,2020-11-12 21:46:52.948
-7,-4,2,4,-3,-4,28,4,2020-11-12 21:46:52.954
40,23,29,22,0,-2,-44,52,2020-11-12 21:46:52.960
40,23,29,22,0,-2,-44,52,2020-11-12 21:46:52.966
-5,-13,-21,-17,-43,-37,-58,-23,2020-11-12 21:46:52.974
-16,-6,-9,-7,-10,-12,-17,-48,2020-11-12 21:46:52.979
-16,-6,-9,-7,-10,-12,-17,-48,2020-11-12 21:46:52.985
10,-5,-17,10,22,-24,36,27,2020-11-12 21:46:52.992
10,-5,-17,10,22,-24,36,27,2020-11-12 21:46:52.997
10,-5,-17,10,22,-24,36,27,2020-11-12 21:46:53.003
7,-1,-6,0,-19,99,94,35,2020-11-12 21:46:53.010
-15,-1,-5,8,0,-21,84,-10,2020-11-12 21:46:53.017
-15,-1,-5,8,0,-21,84,-10,2020-11-12 21:46:53.025
-26,-21,-17,-13,-23,-28,-37,-13,2020-11-12 21:46:53.030
-26,-21,-17,-13,-23,-28,-37,-13,2020-11-12 21:46:53.036
10,9,-1,-15,-27,83,71,32,2020-11-12 21:46:53.043
10,9,-1,-15,-27,83,71,32,2020-11-12 21:46:53.048
-14,0,27,-13,-3,-2,-22,-19,2020-11-12 21:46:53.054
-14,0,27,-13,-3,-2,-22,-19,2020-11-12 21:46:53.061
29,45,16,-37,19,0,-3,30,2020-11-12 21:46:53.067
29,45,16,-37,19,0,-3,30,2020-11-12 21:46:53.075
8,-9,8,-36,14,26,33,30,2020-11-12 21:46:53.080
8,-9,8,-36,14,26,33,30,2020-11-12 21:46:53.086
2,-33,7,25,26,-5,-22,-10,2020-11-12 21:46:53.093
10,20,2,16,5,49,35,20,2020-11-12 21:46:53.100
10,20,2,16,5,49,35,20,2020-11-12 21:46:53.107
-2,3,-37,37,11,0,39,-9,2020-11-12 21:46:53.112
7,7,-10,5,-114,19,-31,-19,2020-11-12 21:46:53.118
7,7,-10,5,-114,19,-31,-19,2020-11-12 21:46:53.125
-3,5,-6,20,11,6,26,-14,2020-11-12 21:46:53.132
-10,-9,-7,17,34,0,-16,-8,2020-11-12 21:46:53.147
22,9,13,22,-13,-28,-43,-24,2020-11-12 21:46:53.153
-20,-21,-14,-21,32,-42,-81,-24,2020-11-12 21:46:53.160
-20,-21,-14,-21,32,-42,-81,-24,2020-11-12 21:46:53.167
5,-9,-6,-21,-7,-53,-80,-26,2020-11-12 21:46:53.174
-12,-7,-17,0,-1,-54,-6,-10,2020-11-12 21:46:53.182
-15,-14,-1,-7,13,18,13,78,2020-11-12 21:46:53.188
-15,-14,-1,-7,13,18,13,78,2020-11-12 21:46:53.195
29,12,3,20,14,-6,10,50,2020-11-12 21:46:53.200
29,12,3,20,14,-6,10,50,2020-11-12 21:46:53.208
-8,-16,-10,-28,-16,16,15,10,2020-11-12 21:46:53.215
-8,-18,-20,10,-5,-13,13,-4,2020-11-12 21:46:53.225
-26,-15,21,-53,14,-3,-51,-49,2020-11-12 21:46:53.231
-26,-15,21,-53,14,-3,-51,-49,2020-11-12 21:46:53.241
-3,2,-54,6,-17,21,1,-12,2020-11-12 21:46:53.250
15,44,-42,-19,-12,-6,68,33,2020-11-12 21:46:53.260
15,44,-42,-19,-12,-6,68,33,2020-11-12 21:46:53.267
-15,-47,-24,-45,-8,7,15,-14,2020-11-12 21:46:53.275
-15,-47,-24,-45,-8,7,15,-14,2020-11-12 21:46:53.282
2,23,-3,-10,12,32,28,7,2020-11-12 21:46:53.289
2,23,-3,-10,12,32,28,7,2020-11-12 21:46:53.297
-3,-6,31,22,-2,-7,-65,-19,2020-11-12 21:46:53.304
-4,-24,42,15,3,-8,15,10,2020-11-12 21:46:53.311
-3,27,43,17,-1,-4,-23,-20,2020-11-12 21:46:53.319
-3,27,43,17,-1,-4,-23,-20,2020-11-12 21:46:53.326
-3,-9,-27,10,-4,-9,12,-5,2020-11-12 21:46:53.333
36,20,-10,8,-6,-27,-73,-37,2020-11-12 21:46:53.347
36,20,-10,8,-6,-27,-73,-37,2020-11-12 21:46:53.352
36,20,-10,8,-6,-27,-73,-37,2020-11-12 21:46:53.359
-24,-19,-16,-10,-29,1,-54,30,2020-11-12 21:46:53.365
0,5,-9,-8,-31,31,94,-7,2020-11-12 21:46:53.371
3,-10,-11,-2,-30,-9,96,1,2020-11-12 21:46:53.378
3,-10,-11,-2,-30,-9,96,1,2020-11-12 21:46:53.384
0,17,16,30,-28,74,64,5,2020-11-12 21:46:53.390
0,17,16,30,-28,74,64,5,2020-11-12 21:46:53.395
-17,-9,-13,-11,-5,-17,29,-29,2020-11-12 21:46:53.401
-17,-9,-13,-11,-5,-17,29,-29,2020-11-12 21:46:53.407
0,2,-1,-23,8,-106,-4,-10,2020-11-12 21:46:53.413
-13,-8,11,27,-33,52,56,-15,2020-11-12 21:46:53.418
8,-1,-19,-21,32,-15,25,29,2020-11-12 21:46:53.426
8,8,22,31,22,-9,-69,13,2020-11-12 21:46:53.432
16,22,32,-48,15,-11,5,32,2020-11-12 21:46:53.437
16,22,32,-48,15,-11,5,32,2020-11-12 21:46:53.444
-1,-5,-1,18,22,-1,-77,-12,2020-11-12 21:46:53.450
-1,-5,-1,18,22,-1,-77,-12,2020-11-12 21:46:53.457
-2,12,-15,16,-1,36,11,-9,2020-11-12 21:46:53.463
-2,12,-15,16,-1,36,11,-9,2020-11-12 21:46:53.468
-13,-45,38,18,-11,9,102,7,2020-11-12 21:46:53.475
-3,17,29,-9,-3,14,83,17,2020-11-12 21:46:53.481
17,26,-14,12,1,-7,36,15,2020-11-12 21:46:53.487
17,26,-14,12,1,-7,36,15,2020-11-12 21:46:53.494
-16,-17,-9,14,27,-41,-58,-17,2020-11-12 21:46:53.499
-16,-17,-9,14,27,-41,-58,-17,2020-11-12 21:46:53.505
-8,-7,-14,-6,-13,-21,-42,-3,2020-11-12 21:46:53.512
30,9,-11,20,-4,-16,-48,51,2020-11-12 21:46:53.517
30,9,-11,20,-4,-16,-48,51,2020-11-12 21:46:53.524
30,9,-11,20,-4,-16,-48,51,2020-11-12 21:46:53.529
5,4,-5,-4,20,23,13,-5,2020-11-12 21:46:53.535
-11,-12,9,19,-7,3,-18,-27,2020-11-12 21:46:53.550
-15,-13,-15,-9,-1,-21,-60,-42,2020-11-12 21:46:53.556
-12,-14,-8,9,4,20,48,-19,2020-11-12 21:46:53.562
-12,-14,-8,9,4,20,48,-19,2020-11-12 21:46:53.567
19,10,-15,-9,1,12,17,61,2020-11-12 21:46:53.574
-29,-13,-4,7,3,49,-46,-14,2020-11-12 21:46:53.580
-29,-13,-4,7,3,49,-46,-14,2020-11-12 21:46:53.585
-1,-3,-1,-2,1,3,-27,53,2020-11-12 21:46:53.592
-1,-3,-1,-2,1,3,-27,53,2020-11-12 21:46:53.598
-1,-3,-1,-2,1,3,-27,53,2020-11-12 21:46:53.603
-16,-4,-3,3,-9,-44,-100,-90,2020-11-12 21:46:53.610
4,-22,-12,-40,4,19,-3,4,2020-11-12 21:46:53.616
4,-22,-12,-40,4,19,-3,4,2020-11-12 21:46:53.640
3,7,10,117,55,38,102,50,2020-11-12 21:46:53.645
0,-1,-28,30,-23,11,30,-3,2020-11-12 21:46:53.651
0,-1,-28,30,-23,11,30,-3,2020-11-12 21:46:53.658
5,-2,-22,7,2,-30,1,15,2020-11-12 21:46:53.664
5,-2,-22,7,2,-30,1,15,2020-11-12 21:46:53.669
-16,13,26,-14,15,-12,-39,-41,2020-11-12 21:46:53.676
6,41,36,-34,-41,-80,2,1,2020-11-12 21:46:53.682
-5,-4,-7,-14,-16,-59,-71,-29,2020-11-12 21:46:53.688
-5,-4,-7,-14,-16,-59,-71,-29,2020-11-12 21:46:53.694
13,11,21,-6,-19,-49,-25,-1,2020-11-12 21:46:53.700
13,11,21,-6,-19,-49,-25,-1,2020-11-12 21:46:53.707
31,1,-11,19,24,3,-74,74,2020-11-12 21:46:53.713
31,1,-11,19,24,3,-74,74,2020-11-12 21:46:53.718
5,-8,-6,12,44,72,24,42,2020-11-12 21:46:53.724
5,-8,-6,12,44,72,24,42,2020-11-12 21:46:53.729
-9,-1,-2,12,10,-25,-31,-4,2020-11-12 21:46:53.735
-3,-6,-16,-22,-22,-8,-30,-24,2020-11-12 21:46:53.750
5,5,9,7,14,58,21,4,2020-11-12 21:46:53.756
-2,-2,-11,-9,-3,53,70,4,2020-11-12 21:46:53.762
-2,-2,-11,-9,-3,53,70,4,2020-11-12 21:46:53.767
-3,-5,-11,-4,-3,18,-3,-4,2020-11-12 21:46:53.775
0,-3,2,29,-6,23,-6,-11,2020-11-12 21:46:53.780
0,-3,2,29,-6,23,-6,-11,2020-11-12 21:46:53.786
0,-3,2,29,-6,23,-6,-11,2020-11-12 21:46:53.793
-1,-14,-21,-40,1,-50,-21,0,2020-11-12 21:46:53.799
-1,-14,-21,-40,1,-50,-21,0,2020-11-12 21:46:53.805
-25,-27,-9,22,1,25,36,-16,2020-11-12 21:46:53.811
-2,5,19,-27,-10,-20,-76,-21,2020-11-12 21:46:53.817
-2,5,19,-27,-10,-20,-76,-21,2020-11-12 21:46:53.824
-2,5,19,-27,-10,-20,-76,-21,2020-11-12 21:46:53.829
-9,-2,4,-78,-23,-36,37,-24,2020-11-12 21:46:53.836
-5,0,-7,19,5,-22,-68,-30,2020-11-12 21:46:53.843
-5,0,-7,19,5,-22,-68,-30,2020-11-12 21:46:53.848
-5,0,-7,19,5,-22,-68,-30,2020-11-12 21:46:53.854
1,-3,-8,11,-2,1,18,24,2020-11-12 21:46:53.860
1,-3,-8,11,-2,1,18,24,2020-11-12 21:46:53.867
-9,15,11,22,8,-6,37,-19,2020-11-12 21:46:53.872
-9,15,11,22,8,-6,37,-19,2020-11-12 21:46:53.878
-9,15,11,22,8,-6,37,-19,2020-11-12 21:46:53.884
13,15,36,15,8,28,15,30,2020-11-12 21:46:53.890
-16,-7,-5,-25,-9,-15,-3,-50,2020-11-12 21:46:53.896
2,-1,0,-2,7,17,41,-29,2020-11-12 21:46:53.902
2,-1,0,-2,7,17,41,-29,2020-11-12 21:46:53.908
2,-1,0,-2,7,17,41,-29,2020-11-12 21:46:53.914
17,3,-12,-6,-13,-3,79,65,2020-11-12 21:46:53.919
17,3,-12,-6,-13,-3,79,65,2020-11-12 21:46:53.926
15,11,3,1,9,-9,-61,-66,2020-11-12 21:46:53.932
-4,-24,-18,14,-31,94,-27,-42,2020-11-12 21:46:53.937
-4,-24,-18,14,-31,94,-27,-42,2020-11-12 21:46:53.951
36,24,-11,2,34,-32,19,82,2020-11-12 21:46:53.958
-13,-6,20,30,17,14,3,-26,2020-11-12 21:46:53.964
-13,-6,20,30,17,14,3,-26,2020-11-12 21:46:53.969
-29,-27,-17,11,-24,-47,-86,-19,2020-11-12 21:46:53.976
6,14,-8,-21,1,-19,-3,-1,2020-11-12 21:46:53.982
6,14,-8,-21,1,-19,-3,-1,2020-11-12 21:46:53.986
16,33,4,1,-12,-1,-59,27,2020-11-12 21:46:53.993
-29,-10,18,-13,-4,-21,29,-6,2020-11-12 21:46:53.998
-29,-10,18,-13,-4,-21,29,-6,2020-11-12 21:46:54.004
20,6,13,13,-32,85,40,22,2020-11-12 21:46:54.011
20,6,13,13,-32,85,40,22,2020-11-12 21:46:54.017
7,6,9,4,5,-24,11,26,2020-11-12 21:46:54.024
7,6,9,4,5,-24,11,26,2020-11-12 21:46:54.029
0,11,18,14,28,27,5,-63,2020-11-12 21:46:54.035
-25,-25,-32,-18,-8,1,-38,-56,2020-11-12 21:46:54.042
26,6,15,-1,4,-8,-51,-15,2020-11-12 21:46:54.047
26,6,15,-1,4,-8,-51,-15,2020-11-12 21:46:54.053
26,6,15,-1,4,-8,-51,-15,2020-11-12 21:46:54.059
10,8,0,10,12,-26,-33,-34,2020-11-12 21:46:54.065
-22,-4,2,-12,1,-12,-32,-32,2020-11-12 21:46:54.071
-22,-4,2,-12,1,-12,-32,-32,2020-11-12 21:46:54.078
